frame,cpu_ms,gpu_ms,draw_calls,cpu_avg_ms,cpu_p95_ms,cpu_p99_ms,gpu_avg_ms,gpu_p95_ms,gpu_p99_ms,terrain_gpu_ms,ui_gpu_ms,vegetation_gpu_ms,vegetation_shadows_gpu_ms
953,5.446,8.599,1619,4.679,6.229,7.348,9.476,11.382,12.168,1.334,0.090,2.451,4.723
954,3.836,9.719,1619,4.678,6.228,7.347,9.476,11.381,12.168,1.297,0.076,2.448,5.898
955,3.728,8.444,1597,4.677,6.228,7.346,9.475,11.381,12.168,1.317,0.093,2.389,4.644
956,3.586,8.249,1597,4.676,6.228,7.345,9.474,11.380,12.168,1.111,0.099,2.400,4.640
957,4.720,9.530,1597,4.676,6.228,7.344,9.474,11.380,12.168,1.300,0.081,3.501,4.648
958,3.689,8.889,1601,4.675,6.227,7.343,9.473,11.380,12.168,1.339,0.077,2.579,4.894
959,3.817,10.064,1601,4.674,6.227,7.342,9.474,11.379,12.168,1.307,0.076,2.572,6.108
960,4.393,10.135,1601,4.674,6.227,7.341,9.475,11.379,12.167,1.411,0.091,3.728,4.905
961,4.011,8.780,1594,4.673,6.227,7.340,9.474,11.378,12.167,1.253,0.076,2.568,4.883
962,5.358,10.383,1594,4.674,6.226,7.339,9.475,11.378,12.167,1.241,0.080,2.573,6.489
963,4.902,8.790,1594,4.674,6.226,7.338,9.474,11.377,12.167,1.240,0.079,2.582,4.890
964,4.703,10.493,1583,4.674,6.226,7.337,9.475,11.376,12.167,1.306,0.077,2.759,6.351
965,5.271,10.426,1583,4.674,6.225,7.336,9.476,11.376,12.167,1.262,0.080,3.880,5.204
966,4.367,8.784,1576,4.674,6.225,7.335,9.476,11.375,12.167,1.234,0.085,2.593,4.872
967,4.756,9.935,1576,4.674,6.225,7.334,9.476,11.375,12.167,1.229,0.079,2.598,6.029
968,4.885,8.800,1576,4.674,6.224,7.333,9.475,11.374,12.166,1.221,0.093,2.593,4.892
969,4.512,9.298,1569,4.674,6.224,7.332,9.475,11.373,12.166,1.096,0.077,2.792,5.332
970,5.273,10.706,1569,4.675,6.224,7.331,9.476,11.373,12.166,1.264,0.082,2.822,6.539
971,4.640,9.534,1569,4.675,6.223,7.330,9.476,11.372,12.166,1.351,0.091,2.788,5.304
972,4.044,10.905,1558,4.674,6.223,7.329,9.478,11.372,12.166,2.627,0.076,2.819,5.384
973,6.142,11.139,1558,4.676,6.223,7.327,9.480,11.371,12.166,1.302,0.079,2.823,6.935
974,5.372,9.589,1558,4.676,6.222,7.326,9.480,11.370,12.166,1.314,0.095,2.816,5.364
975,3.750,10.059,1549,4.675,6.222,7.325,9.480,11.370,12.166,1.132,0.077,3.014,5.836
976,5.703,11.387,1549,4.677,6.222,7.324,9.482,11.380,12.166,1.330,0.078,3.014,6.965
977,3.727,11.335,1549,4.676,6.221,7.323,9.484,11.380,12.165,1.341,0.086,4.075,5.833
978,4.162,10.345,1551,4.675,6.221,7.322,9.485,11.380,12.165,1.305,0.088,3.030,5.922
979,5.380,11.511,1551,4.676,6.221,7.321,9.487,11.387,12.165,1.295,0.076,3.032,7.108
980,5.236,11.887,1633,4.676,6.221,7.320,9.490,11.388,12.165,1.451,0.078,3.036,7.321
981,4.980,10.559,1633,4.677,6.220,7.319,9.491,11.387,12.165,1.471,0.108,3.044,5.935
982,5.776,11.685,1633,4.678,6.219,7.318,9.493,11.399,12.165,2.638,0.078,3.025,5.944
983,6.419,11.595,1628,4.680,6.226,7.317,9.495,11.402,12.165,1.402,0.077,3.031,7.085
984,5.176,11.602,1628,4.680,6.226,7.316,9.497,11.417,12.165,1.519,0.084,4.082,5.917
985,5.892,10.462,1619,4.681,6.225,7.315,9.498,11.416,12.165,1.476,0.081,2.995,5.909
986,7.044,11.606,1619,4.684,6.230,7.314,9.500,11.423,12.164,1.516,0.078,3.002,7.010
987,6.114,11.643,1612,4.685,6.230,7.313,9.502,11.424,12.164,1.525,0.078,3.003,7.036
988,5.783,10.517,1612,4.686,6.230,7.312,9.504,11.424,12.164,1.508,0.101,3.007,5.901
989,5.647,10.538,1614,4.687,6.230,7.311,9.505,11.424,12.164,1.549,0.088,3.015,5.887
990,5.476,11.353,1614,4.688,6.229,7.310,9.506,11.424,12.164,1.284,0.075,3.021,6.972
991,8.205,11.467,1616,4.692,6.241,7.407,9.508,11.432,12.164,1.448,0.081,4.054,5.884
992,5.951,10.486,1616,4.693,6.240,7.406,9.509,11.431,12.164,1.515,0.078,2.996,5.896
993,4.357,11.541,1616,4.692,6.239,7.406,9.511,11.447,12.164,1.449,0.076,3.002,7.015
994,3.662,11.070,1607,4.691,6.238,7.405,9.513,11.446,12.163,1.414,0.077,2.808,6.772
995,4.777,9.934,1607,4.692,6.237,7.404,9.513,11.445,12.163,1.444,0.080,2.820,5.589
996,5.484,11.168,1604,4.692,6.236,7.404,9.515,11.444,12.163,1.442,0.076,2.813,6.837
997,5.669,11.391,1604,4.693,6.235,7.403,9.517,11.443,12.163,1.358,0.078,2.828,7.127
998,5.273,9.951,1604,4.694,6.234,7.403,9.517,11.442,12.163,1.409,0.098,2.835,5.609
999,5.131,11.402,1604,4.694,6.233,7.402,9.519,11.441,12.163,2.874,0.078,2.825,5.625
1000,6.015,9.921,1604,4.696,6.232,7.402,9.520,11.440,12.163,1.398,0.079,2.826,5.617
1001,5.469,12.615,1604,4.696,6.231,7.401,9.523,11.457,12.174,1.421,0.084,5.497,5.613
1002,6.031,9.876,1595,4.698,6.231,7.400,9.523,11.457,12.174,1.419,0.079,2.810,5.568
1003,5.545,10.994,1595,4.699,6.231,7.399,9.525,11.456,12.174,1.417,0.078,2.805,6.694
1004,4.468,10.919,1595,4.698,6.231,7.398,9.526,11.455,12.174,1.366,0.093,3.877,5.583
1005,4.424,9.875,1595,4.698,6.231,7.397,9.526,11.454,12.174,1.409,0.080,2.796,5.590
1006,5.308,11.671,1586,4.699,6.230,7.396,9.528,11.462,12.174,1.378,0.077,3.020,7.196
1007,5.192,11.961,1586,4.699,6.230,7.395,9.531,11.466,12.174,1.466,0.088,3.047,7.361
1008,5.059,10.714,1590,4.700,6.230,7.394,9.532,11.466,12.173,1.499,0.086,3.016,6.113
1009,5.412,11.780,1590,4.700,6.230,7.393,9.534,11.467,12.173,2.561,0.086,3.033,6.100
1010,8.201,11.724,1590,4.704,6.242,7.449,9.536,11.473,12.173,1.378,0.083,3.018,7.245
1011,5.301,11.630,1581,4.704,6.241,7.449,9.539,11.494,12.173,1.340,0.080,4.120,6.090
1012,3.739,10.554,1581,4.703,6.240,7.448,9.540,11.492,12.173,1.360,0.078,3.011,6.105
1013,4.579,11.086,1570,4.703,6.239,7.447,9.541,11.490,12.173,1.297,0.078,2.835,6.876
1014,5.246,11.129,1570,4.704,6.238,7.447,9.543,11.489,12.173,1.261,0.077,2.812,6.979
1015,5.568,9.906,1570,4.705,6.237,7.446,9.543,11.487,12.173,1.304,0.080,2.808,5.714
1016,5.750,10.705,1559,4.706,6.236,7.446,9.544,11.485,12.173,1.302,0.074,2.602,6.726
1017,5.796,10.647,1559,4.707,6.235,7.445,9.545,11.483,12.172,1.233,0.080,2.618,6.715
1018,5.573,9.397,1622,4.708,6.234,7.445,9.545,11.482,12.172,1.249,0.081,2.635,5.432
1019,5.473,10.692,1622,4.708,6.233,7.444,9.546,11.480,12.172,1.306,0.079,2.607,6.700
1020,6.823,10.814,1622,4.710,6.250,7.444,9.547,11.478,12.172,1.268,0.079,2.621,6.846
1021,4.405,9.356,1622,4.710,6.250,7.443,9.547,11.477,12.172,1.234,0.079,2.620,5.424
1022,4.775,10.746,1632,4.710,6.249,7.443,9.548,11.476,12.172,1.277,0.078,2.692,6.699
1023,6.955,10.826,1632,4.712,6.252,7.442,9.550,11.476,12.172,1.277,0.078,3.881,5.591
1024,4.856,9.546,1623,4.712,6.252,7.442,9.550,11.475,12.172,1.270,0.080,2.678,5.517
1025,4.729,10.800,1623,4.712,6.252,7.441,9.551,11.475,12.171,1.294,0.088,2.686,6.732
1026,5.243,10.960,1623,4.713,6.252,7.441,9.552,11.474,12.171,1.346,0.085,3.981,5.548
1027,4.561,9.672,1623,4.713,6.251,7.440,9.552,11.474,12.171,1.373,0.086,2.705,5.508
1028,4.850,11.487,1625,4.713,6.251,7.440,9.554,11.483,12.171,1.487,0.075,2.868,7.056
1029,7.516,11.349,1625,4.716,6.253,7.467,9.556,11.483,12.171,1.396,0.084,2.884,6.985
1030,5.651,10.178,1629,4.717,6.252,7.467,9.557,11.482,12.171,1.394,0.091,2.876,5.817
1031,4.261,11.463,1629,4.716,6.252,7.466,9.558,11.482,12.171,2.686,0.076,2.868,5.833
1032,3.831,11.269,1626,4.715,6.252,7.466,9.560,11.481,12.171,1.387,0.077,2.885,6.920
1033,4.706,11.376,1626,4.715,6.252,7.466,9.562,11.481,12.171,1.382,0.098,4.053,5.843
1034,5.000,10.343,1626,4.716,6.252,7.466,9.563,11.480,12.170,1.542,0.078,2.886,5.838
1035,6.371,10.166,1608,4.717,6.264,7.466,9.563,11.480,12.170,1.413,0.077,2.869,5.806
1036,5.027,12.240,1606,4.717,6.262,7.466,9.566,11.493,12.181,1.394,0.108,4.976,5.762
1037,4.975,10.154,1606,4.718,6.260,7.465,9.566,11.492,12.181,1.455,0.077,2.846,5.775
1038,6.080,9.492,1599,4.719,6.258,7.465,9.566,11.491,12.181,1.457,0.080,2.633,5.323
1039,5.291,10.484,1599,4.720,6.256,7.465,9.567,11.490,12.181,1.314,0.077,2.646,6.446
1040,3.982,9.348,1599,4.719,6.255,7.465,9.567,11.488,12.181,1.319,0.086,2.639,5.304
1041,4.575,10.641,1605,4.719,6.253,7.465,9.568,11.487,12.181,1.342,0.076,2.664,6.558
1042,4.380,10.483,1605,4.718,6.253,7.464,9.569,11.487,12.181,1.333,0.078,3.744,5.328
1043,3.957,9.356,1596,4.718,6.253,7.464,9.569,11.486,12.180,1.335,0.078,2.648,5.295
1044,4.510,10.573,1605,4.717,6.253,7.464,9.570,11.486,12.180,1.330,0.076,2.647,6.521
1045,4.473,10.791,1605,4.717,6.253,7.464,9.571,11.485,12.180,1.392,0.096,3.983,5.320
1046,4.381,9.429,1607,4.717,6.253,7.464,9.571,11.484,12.180,1.384,0.093,2.646,5.306
1047,5.184,10.597,1607,4.717,6.253,7.464,9.572,11.484,12.180,1.352,0.078,2.650,6.517
1048,6.412,10.549,1607,4.719,6.277,7.463,9.573,11.483,12.180,1.327,0.087,3.769,5.366
1049,5.334,9.370,1607,4.720,6.275,7.463,9.572,11.483,12.180,1.339,0.084,2.648,5.300
1050,5.007,11.264,1627,4.720,6.273,7.463,9.574,11.482,12.180,1.402,0.077,2.863,6.923
1051,3.670,11.318,1627,4.719,6.271,7.463,9.576,11.482,12.180,1.401,0.084,3.999,5.834
1052,3.732,10.743,1618,4.718,6.269,7.463,9.577,11.481,12.179,1.456,0.094,3.048,6.146
1053,4.326,11.974,1618,4.718,6.268,7.462,9.579,11.497,12.179,1.419,0.078,3.055,7.421
1054,4.618,12.064,1622,4.717,6.266,7.462,9.581,11.521,12.179,1.376,0.094,3.064,7.530
1055,5.426,12.038,1622,4.718,6.264,7.462,9.584,11.539,12.179,1.408,0.086,4.374,6.170
1056,5.665,10.627,1611,4.719,6.262,7.462,9.585,11.539,12.179,1.381,0.082,3.045,6.119
1057,6.356,12.062,1611,4.721,6.295,7.462,9.587,11.541,12.179,1.438,0.075,3.033,7.515
1058,4.584,11.096,1591,4.720,6.294,7.462,9.588,11.541,12.179,1.312,0.078,2.860,6.845
1059,4.958,9.833,1591,4.721,6.293,7.461,9.589,11.541,12.179,1.263,0.087,2.829,5.654
1060,6.241,11.973,1613,4.722,6.291,7.461,9.591,11.542,12.179,1.437,0.079,3.061,7.396
1061,7.337,11.773,1613,4.725,6.318,7.461,9.593,11.543,12.179,1.336,0.095,3.061,7.281
1062,6.141,11.778,1686,4.726,6.317,7.461,9.595,11.561,12.178,1.326,0.082,4.169,6.202
1063,5.008,10.676,1686,4.726,6.315,7.461,9.596,11.560,12.178,1.313,0.097,3.064,6.202
1064,6.019,12.106,1686,4.727,6.314,7.460,9.598,11.573,12.178,1.422,0.106,3.064,7.514
1065,5.326,12.222,1686,4.728,6.312,7.460,9.601,11.591,12.186,1.510,0.078,3.075,7.560
1066,4.461,11.980,1681,4.728,6.311,7.460,9.603,11.597,12.186,1.360,0.084,4.266,6.271
1067,6.031,10.787,1681,4.729,6.310,7.460,9.604,11.597,12.186,1.339,0.089,3.100,6.259
1068,3.993,11.235,1663,4.728,6.308,7.460,9.606,11.597,12.186,1.299,0.078,2.896,6.962
1069,3.911,11.533,1663,4.727,6.307,7.460,9.608,11.596,12.186,1.293,0.095,2.893,7.252
1070,5.130,10.883,1667,4.728,6.305,7.459,9.609,11.596,12.186,1.332,0.097,3.104,6.349
1071,4.720,10.676,1667,4.728,6.304,7.459,9.610,11.596,12.186,1.192,0.080,3.099,6.304
1072,5.629,11.873,1660,4.729,6.303,7.459,9.612,11.599,12.186,1.316,0.082,3.115,7.360
1073,4.271,11.876,1660,4.728,6.301,7.459,9.614,11.604,12.186,1.327,0.088,4.254,6.207
1074,4.829,11.561,1673,4.728,6.300,7.459,9.616,11.603,12.186,1.453,0.091,3.329,6.687
1075,5.856,11.414,1673,4.729,6.298,7.458,9.617,11.603,12.186,1.280,0.079,3.324,6.731
1076,5.011,12.798,1675,4.730,6.297,7.458,9.620,11.611,12.188,1.469,0.079,3.320,7.930
1077,5.441,12.830,1675,4.730,6.295,7.458,9.623,11.626,12.191,1.488,0.081,3.321,7.940
1078,5.214,13.430,1675,4.731,6.294,7.458,9.627,11.632,12.204,1.504,0.080,4.813,7.032
1079,7.005,12.214,1675,4.733,6.319,7.458,9.629,11.646,12.216,1.572,0.121,3.496,7.025
1080,6.974,13.681,1670,4.735,6.323,7.458,9.633,11.672,12.224,1.579,0.104,4.940,7.057
1081,5.539,13.557,1670,4.736,6.323,7.457,9.637,11.685,12.233,1.641,0.084,3.511,8.322
1082,6.000,13.407,1654,4.737,6.323,7.457,9.640,11.722,12.242,1.552,0.077,3.533,8.245
1083,7.457,13.374,1654,4.739,6.326,7.460,9.644,11.768,12.255,1.529,0.079,3.521,8.244
1084,4.183,13.295,1663,4.739,6.325,7.459,9.647,11.777,12.288,1.491,0.084,4.616,7.105
1085,4.926,13.411,1663,4.739,6.325,7.459,9.650,11.780,12.403,1.477,0.087,4.722,7.125
1086,6.085,11.555,1654,4.740,6.325,7.459,9.652,11.779,12.403,1.465,0.085,3.305,6.700
1087,5.263,12.921,1654,4.741,6.325,7.459,9.655,11.786,12.474,1.572,0.077,3.322,7.950
1088,5.659,12.709,1656,4.742,6.325,7.459,9.658,11.830,12.627,1.488,0.085,3.317,7.818
1089,6.076,11.670,1656,4.743,6.325,7.459,9.660,11.827,12.626,1.624,0.076,3.299,6.671
1090,4.573,10.241,1636,4.743,6.325,7.459,9.660,11.824,12.625,1.469,0.083,2.876,5.812
1091,5.630,11.493,1636,4.743,6.325,7.458,9.662,11.820,12.624,2.751,0.078,2.885,5.779
1092,4.787,10.655,1625,4.744,6.324,7.458,9.663,11.817,12.623,1.337,0.078,2.689,6.551
1093,5.316,10.745,1625,4.744,6.324,7.458,9.664,11.814,12.622,1.352,1.289,2.679,5.425
1094,5.153,9.934,1574,4.744,6.324,7.458,9.664,11.811,12.621,1.406,0.081,2.783,5.663
1095,6.040,11.094,1574,4.746,6.324,7.458,9.666,11.808,12.620,1.352,0.077,2.794,6.871
1096,4.403,11.420,1560,4.745,6.324,7.458,9.667,11.805,12.619,1.350,0.091,4.318,5.661
1097,4.778,10.086,1560,4.745,6.324,7.457,9.668,11.801,12.618,1.480,0.101,2.789,5.716
1098,5.744,11.298,1576,4.746,6.324,7.457,9.669,11.798,12.617,1.443,0.076,2.792,6.987
1099,4.500,11.069,1576,4.746,6.324,7.457,9.670,11.795,12.616,1.358,0.079,3.947,5.685
1100,5.256,10.002,1580,4.746,6.323,7.457,9.671,11.792,12.615,1.271,0.081,2.876,5.774
1101,4.742,11.126,1580,4.746,6.323,7.457,9.672,11.789,12.615,1.307,0.079,2.838,6.901
1102,3.653,11.238,1560,4.745,6.323,7.457,9.673,11.788,12.613,1.389,0.087,2.829,6.934
1103,5.258,10.041,1560,4.746,6.323,7.457,9.674,11.788,12.611,1.372,0.080,2.824,5.764
1104,4.539,11.193,1660,4.746,6.323,7.457,9.675,11.787,12.610,1.289,0.078,2.826,7.000
1105,4.576,11.143,1660,4.746,6.322,7.457,9.676,11.787,12.608,1.266,0.080,2.811,6.986
1106,4.522,9.426,1642,4.745,6.322,7.457,9.676,11.786,12.606,1.265,0.098,2.627,5.436
1107,5.141,10.740,1642,4.746,6.322,7.457,9.677,11.786,12.605,2.590,0.082,2.642,5.425
1108,5.968,10.323,1613,4.747,6.321,7.457,9.678,11.786,12.603,1.204,0.079,2.574,6.466
1109,5.022,9.313,1613,4.747,6.321,7.457,9.677,11.785,12.601,1.306,0.080,2.585,5.341
1110,4.953,10.473,1615,4.747,6.321,7.457,9.678,11.785,12.600,1.230,0.081,2.575,6.587
1111,5.779,10.422,1615,4.748,6.321,7.457,9.679,11.784,12.598,1.238,0.089,2.582,6.512
1112,4.626,9.324,1619,4.748,6.320,7.457,9.678,11.784,12.597,1.252,0.084,2.606,5.383
1113,5.070,10.491,1619,4.748,6.320,7.457,9.679,11.783,12.595,1.259,0.080,2.600,6.552
1114,6.318,11.051,1612,4.750,6.320,7.456,9.680,11.783,12.593,1.265,0.128,2.817,6.840
1115,5.262,9.952,1612,4.750,6.320,7.456,9.681,11.783,12.592,1.347,0.095,2.805,5.705
1116,5.481,11.294,1612,4.751,6.319,7.456,9.682,11.782,12.590,1.363,0.079,2.814,7.039
1117,4.627,10.435,1603,4.751,6.319,7.456,9.683,11.782,12.588,1.304,0.078,2.581,6.471
1118,5.750,9.315,1603,4.752,6.319,7.456,9.682,11.781,12.587,1.302,0.085,2.609,5.320
1119,5.292,10.614,1603,4.752,6.319,7.456,9.683,11.781,12.585,1.392,0.078,2.587,6.557
1120,3.918,10.472,1605,4.751,6.318,7.456,9.684,11.780,12.584,1.313,0.077,2.595,6.487
1121,3.873,9.283,1605,4.751,6.318,7.456,9.684,11.780,12.582,1.298,0.081,2.601,5.302
1122,4.426,10.452,1605,4.750,6.318,7.456,9.684,11.780,12.580,1.296,0.077,2.594,6.485
1123,4.571,10.613,1607,4.750,6.318,7.456,9.685,11.780,12.579,1.308,0.085,3.903,5.317
1124,4.304,9.345,1607,4.750,6.318,7.456,9.685,11.780,12.577,1.313,0.103,2.596,5.333
1125,4.512,9.217,1591,4.750,6.318,7.456,9.684,11.780,12.575,1.286,0.080,2.583,5.270
1126,5.754,10.403,1591,4.750,6.318,7.456,9.685,11.779,12.574,1.276,0.105,3.723,5.298
1127,4.190,9.219,1591,4.750,6.318,7.456,9.685,11.779,12.572,1.281,0.078,2.574,5.287
1128,4.399,9.246,1584,4.750,6.318,7.456,9.684,11.779,12.570,1.328,0.088,2.570,5.260
1129,5.599,10.452,1584,4.750,6.318,7.456,9.685,11.779,12.569,1.421,0.091,3.660,5.280
1130,3.619,9.202,1584,4.749,6.318,7.456,9.685,11.779,12.567,1.309,0.079,2.563,5.250
1131,4.743,9.786,1575,4.749,6.318,7.456,9.685,11.779,12.566,1.187,0.077,2.356,6.165
1132,4.012,8.453,1575,4.749,6.318,7.456,9.684,11.779,12.564,1.181,0.080,2.360,4.832
1133,4.047,9.668,1575,4.748,6.318,7.456,9.683,11.779,12.562,1.158,0.077,2.349,6.085
1134,6.071,8.606,1579,4.749,6.318,7.456,9.683,11.779,12.561,1.227,0.099,2.375,4.905
1135,3.642,8.567,1579,4.748,6.318,7.456,9.682,11.779,12.559,1.208,0.088,2.372,4.899
1136,4.958,9.757,1579,4.749,6.318,7.456,9.682,11.778,12.557,1.178,0.088,2.391,6.100
1137,4.368,8.649,1579,4.748,6.318,7.456,9.681,11.778,12.556,1.305,0.077,2.390,4.878
1138,6.407,9.665,1579,4.750,6.319,7.456,9.681,11.778,12.554,1.179,0.075,2.382,6.029
1139,6.326,8.579,1579,4.751,6.324,7.456,9.680,11.778,12.553,1.225,0.100,2.382,4.871
1140,4.034,8.546,1581,4.750,6.323,7.456,9.679,11.778,12.551,1.222,0.076,2.375,4.873
1141,4.520,9.591,1581,4.750,6.323,7.456,9.679,11.778,12.549,1.212,0.081,2.389,5.910
1142,3.803,8.527,1581,4.749,6.323,7.456,9.678,11.778,12.548,1.222,0.080,2.372,4.853
1143,3.635,9.643,1550,4.748,6.323,7.456,9.678,11.778,12.546,1.295,0.077,2.366,5.906
1144,3.951,8.599,1550,4.748,6.323,7.456,9.677,11.777,12.544,1.369,0.095,2.365,4.771
1145,5.304,9.704,1550,4.748,6.322,7.456,9.677,11.777,12.543,2.510,0.077,2.358,4.759
1146,3.987,9.605,1552,4.748,6.322,7.456,9.677,11.777,12.541,1.288,0.078,3.448,4.791
1147,4.152,8.559,1552,4.747,6.322,7.455,9.676,11.777,12.539,1.326,0.078,2.371,4.784
1148,4.511,9.749,1552,4.747,6.321,7.455,9.676,11.776,12.538,1.302,0.077,2.378,5.992
1149,4.896,8.580,1552,4.747,6.321,7.455,9.675,11.776,12.536,1.355,0.076,2.366,4.784
1150,4.368,10.383,1554,4.747,6.321,7.455,9.675,11.776,12.535,1.367,0.076,2.588,6.352
1151,5.874,10.708,1554,4.748,6.321,7.455,9.676,11.776,12.533,1.345,0.075,2.588,6.698
1152,4.429,10.040,1549,4.747,6.320,7.455,9.677,11.775,12.531,1.383,0.079,2.814,5.765
1153,4.519,11.280,1549,4.747,6.320,7.455,9.678,11.775,12.530,1.412,0.087,2.812,6.969
1154,5.941,11.201,1549,4.748,6.320,7.455,9.679,11.775,12.528,1.364,0.076,2.824,6.937
1155,5.400,11.128,1549,4.749,6.320,7.455,9.681,11.775,12.526,1.404,0.090,3.895,5.739
1156,5.535,10.046,1538,4.749,6.319,7.455,9.681,11.775,12.525,1.367,0.086,2.799,5.794
1157,5.938,11.281,1538,4.750,6.319,7.455,9.682,11.774,12.523,1.449,0.086,2.798,6.948
1158,4.832,11.183,1540,4.750,6.319,7.455,9.684,11.774,12.522,1.362,0.085,3.924,5.811
1159,6.830,10.132,1540,4.752,6.324,7.455,9.684,11.774,12.520,1.389,0.077,2.848,5.818
1160,5.857,11.165,1533,4.753,6.323,7.455,9.685,11.774,12.518,1.358,0.074,2.810,6.923
1161,3.585,11.338,1533,4.752,6.323,7.455,9.687,11.773,12.517,1.366,0.080,4.103,5.789
1162,3.628,10.061,1533,4.751,6.323,7.455,9.687,11.771,12.515,1.385,0.078,2.818,5.780
1163,4.695,11.488,1528,4.751,6.323,7.455,9.689,11.768,12.513,1.506,0.076,2.833,7.073
1164,4.740,11.456,1528,4.751,6.323,7.455,9.690,11.766,12.512,1.446,0.078,2.831,7.101
1165,5.019,10.229,1528,4.751,6.322,7.455,9.691,11.763,12.510,1.472,0.091,2.842,5.823
1166,5.226,11.373,1528,4.752,6.322,7.455,9.692,11.761,12.508,2.638,0.083,2.821,5.832
1167,6.746,11.364,1528,4.754,6.325,7.455,9.693,11.759,12.507,1.495,0.078,2.836,6.954
1168,5.522,10.270,1530,4.754,6.325,7.455,9.694,11.756,12.505,1.457,0.081,2.841,5.890
1169,4.610,11.812,1530,4.754,6.325,7.455,9.696,11.776,12.504,1.442,0.097,4.379,5.894
1170,6.048,11.392,1519,4.755,6.325,7.455,9.697,11.776,12.502,1.438,0.078,2.835,7.042
1171,5.261,11.498,1519,4.756,6.325,7.455,9.699,11.776,12.500,1.425,0.079,2.846,7.148
1172,4.649,10.249,1519,4.756,6.324,7.455,9.699,11.775,12.499,1.437,0.091,2.831,5.890
1173,5.149,10.244,1508,4.756,6.324,7.455,9.700,11.775,12.497,1.432,0.120,2.807,5.885
1174,5.579,11.319,1508,4.757,6.324,7.455,9.701,11.775,12.495,1.316,0.088,2.802,7.113
1175,4.791,11.441,1510,4.757,6.324,7.455,9.702,11.775,12.494,1.509,0.083,3.987,5.862
1176,4.990,10.181,1510,4.757,6.324,7.455,9.703,11.775,12.492,1.419,0.081,2.829,5.853
1177,7.052,11.408,1510,4.759,6.326,7.455,9.704,11.774,12.491,1.503,0.076,2.817,7.013
1178,4.829,11.487,1633,4.759,6.326,7.455,9.706,11.774,12.489,1.444,0.076,2.852,7.114
1179,3.746,10.264,1633,4.758,6.326,7.454,9.706,11.774,12.487,1.426,0.077,2.834,5.927
1180,4.520,11.542,1624,4.758,6.326,7.454,9.708,11.774,12.486,1.500,0.076,2.850,7.116
1181,4.912,11.424,1624,4.758,6.326,7.454,9.709,11.773,12.484,1.431,0.077,2.845,7.071
1182,4.816,11.487,1624,4.758,6.326,7.454,9.711,11.771,12.482,1.432,0.087,3.997,5.972
1183,5.072,9.708,1615,4.758,6.326,7.454,9.711,11.768,12.481,1.408,0.079,2.638,5.583
1184,6.703,10.699,1615,4.760,6.326,7.454,9.712,11.766,12.479,1.354,0.075,2.638,6.632
1185,5.451,11.017,1604,4.760,6.326,7.454,9.713,11.763,12.477,1.392,0.086,3.843,5.695
1186,5.583,9.741,1604,4.761,6.326,7.454,9.713,11.761,12.476,1.357,0.080,2.626,5.678
1187,4.687,11.097,1604,4.761,6.326,7.454,9.714,11.759,12.474,1.380,0.079,2.632,7.005
1188,4.176,10.958,1588,4.761,6.326,7.454,9.715,11.756,12.473,1.376,0.085,3.794,5.704
1189,4.452,9.776,1588,4.760,6.326,7.454,9.715,11.754,12.471,1.382,0.078,2.611,5.705
1190,6.065,11.021,1588,4.761,6.326,7.454,9.716,11.751,12.469,1.387,0.078,2.613,6.942
1191,4.740,11.525,1590,4.761,6.326,7.454,9.718,11.749,12.468,1.367,0.084,3.989,6.086
1192,4.362,10.406,1590,4.761,6.326,7.454,9.718,11.746,12.466,1.406,0.106,2.820,6.074
1193,5.482,10.973,1568,4.762,6.326,7.454,9.719,11.744,12.464,1.401,0.086,2.583,6.903
1194,4.740,10.801,1568,4.762,6.326,7.454,9.720,11.741,12.463,1.292,0.078,2.602,6.830
1195,8.559,9.595,1568,4.765,6.326,7.458,9.720,11.739,12.461,1.286,0.077,2.590,5.641
1196,5.493,10.845,1613,4.765,6.326,7.458,9.721,11.736,12.460,1.362,0.077,2.603,6.803
1197,3.718,10.812,1613,4.765,6.326,7.457,9.722,11.734,12.458,1.252,0.087,2.598,6.874
1198,3.811,9.624,1613,4.764,6.326,7.457,9.722,11.731,12.456,1.259,0.081,2.590,5.693
1199,4.154,9.931,1599,4.763,6.326,7.457,9.722,11.729,12.455,1.222,0.077,2.355,6.278
1200,4.116,9.838,1599,4.763,6.326,7.457,9.722,11.726,12.453,1.158,0.082,3.510,5.089
1201,4.076,8.774,1599,4.762,6.326,7.457,9.721,11.724,12.451,1.163,0.078,2.394,5.138
1202,5.042,9.934,1599,4.762,6.326,7.457,9.722,11.722,12.451,1.184,0.076,2.373,6.301
1203,4.593,8.764,1599,4.762,6.326,7.457,9.721,11.720,12.450,1.183,0.076,2.392,5.113
1204,4.206,10.187,1590,4.762,6.326,7.457,9.721,11.718,12.450,1.302,0.076,2.376,6.433
1205,5.056,8.744,1590,4.762,6.326,7.457,9.720,11.716,12.449,1.185,0.074,2.383,5.102
1206,4.224,8.771,1590,4.762,6.326,7.457,9.720,11.714,12.449,1.192,0.080,2.379,5.119
1207,5.274,10.011,1590,4.762,6.326,7.457,9.720,11.712,12.448,1.162,0.077,2.409,6.364
1208,4.232,10.014,1590,4.762,6.326,7.457,9.720,11.710,12.447,1.197,0.087,3.565,5.166
1209,3.996,8.833,1590,4.761,6.326,7.457,9.719,11.708,12.447,1.185,0.080,2.409,5.159
